"","GEOID","NAME","variable","estimate","moe"
"2424","17119403802","Census Tract 4038.02, Madison County, Illinois","B08006_008",6,9
"2425","17119404000","Census Tract 4040, Madison County, Illinois","B08006_008",98,60
"2426","17119404100","Census Tract 4041, Madison County, Illinois","B08006_008",0,11
"2427","17121951600","Census Tract 9516, Marion County, Illinois","B08006_008",6,10
"2428","17121951700","Census Tract 9517, Marion County, Illinois","B08006_008",0,11
"2429","17121951800","Census Tract 9518, Marion County, Illinois","B08006_008",0,11
"2430","17121951900","Census Tract 9519, Marion County, Illinois","B08006_008",0,11
"2431","17121952000","Census Tract 9520, Marion County, Illinois","B08006_008",11,15
"2432","17121952100","Census Tract 9521, Marion County, Illinois","B08006_008",0,11
"2433","17121952200","Census Tract 9522, Marion County, Illinois","B08006_008",17,16
"2434","17121952300","Census Tract 9523, Marion County, Illinois","B08006_008",0,11
"2435","17121952400","Census Tract 9524, Marion County, Illinois","B08006_008",38,40
"2436","17121952500","Census Tract 9525, Marion County, Illinois","B08006_008",10,15
"2437","17121952600","Census Tract 9526, Marion County, Illinois","B08006_008",0,11
"2438","17121952700","Census Tract 9527, Marion County, Illinois","B08006_008",0,11
"2439","17123961100","Census Tract 9611, Marshall County, Illinois","B08006_008",0,11
"2440","17123961200","Census Tract 9612, Marshall County, Illinois","B08006_008",0,11
"2441","17123961300","Census Tract 9613, Marshall County, Illinois","B08006_008",0,11
"2442","17123961400","Census Tract 9614, Marshall County, Illinois","B08006_008",0,11
"2443","17123961500","Census Tract 9615, Marshall County, Illinois","B08006_008",0,11
"2444","17125956300","Census Tract 9563, Mason County, Illinois","B08006_008",0,11
"2445","17125956400","Census Tract 9564, Mason County, Illinois","B08006_008",0,11
"2446","17125956500","Census Tract 9565, Mason County, Illinois","B08006_008",6,12
"2447","17125956600","Census Tract 9566, Mason County, Illinois","B08006_008",0,11
"2448","17125956700","Census Tract 9567, Mason County, Illinois","B08006_008",0,11
"2449","17125956800","Census Tract 9568, Mason County, Illinois","B08006_008",0,11
"2450","17127970100","Census Tract 9701, Massac County, Illinois","B08006_008",8,9
"2451","17127970200","Census Tract 9702, Massac County, Illinois","B08006_008",39,47
"2452","17127970300","Census Tract 9703, Massac County, Illinois","B08006_008",0,11
"2453","17127970400","Census Tract 9704, Massac County, Illinois","B08006_008",2,4
"2454","17129010100","Census Tract 101, Menard County, Illinois","B08006_008",4,6
"2455","17129010200","Census Tract 102, Menard County, Illinois","B08006_008",0,11
"2456","17129010300","Census Tract 103, Menard County, Illinois","B08006_008",0,11
"2457","17131040100","Census Tract 401, Mercer County, Illinois","B08006_008",0,11
"2458","17131040200","Census Tract 402, Mercer County, Illinois","B08006_008",0,11
"2459","17131040300","Census Tract 403, Mercer County, Illinois","B08006_008",0,11
"2460","17131040400","Census Tract 404, Mercer County, Illinois","B08006_008",0,11
"2461","17133600101","Census Tract 6001.01, Monroe County, Illinois","B08006_008",32,34
"2462","17133600102","Census Tract 6001.02, Monroe County, Illinois","B08006_008",0,11
"2463","17133600401","Census Tract 6004.01, Monroe County, Illinois","B08006_008",0,15
"2464","17133600402","Census Tract 6004.02, Monroe County, Illinois","B08006_008",0,11
"2465","17133600501","Census Tract 6005.01, Monroe County, Illinois","B08006_008",22,26
"2466","17133600502","Census Tract 6005.02, Monroe County, Illinois","B08006_008",0,11
"2467","17135957300","Census Tract 9573, Montgomery County, Illinois","B08006_008",11,14
"2468","17135957400","Census Tract 9574, Montgomery County, Illinois","B08006_008",0,11
"2469","17135957500","Census Tract 9575, Montgomery County, Illinois","B08006_008",0,11
"2470","17135957600","Census Tract 9576, Montgomery County, Illinois","B08006_008",0,11
"2471","17135957700","Census Tract 9577, Montgomery County, Illinois","B08006_008",24,37
"2472","17135957800","Census Tract 9578, Montgomery County, Illinois","B08006_008",8,14
"2473","17135957900","Census Tract 9579, Montgomery County, Illinois","B08006_008",0,11
"2474","17135958000","Census Tract 9580, Montgomery County, Illinois","B08006_008",32,45
"2475","17137951400","Census Tract 9514, Morgan County, Illinois","B08006_008",0,11
"2476","17137951500","Census Tract 9515, Morgan County, Illinois","B08006_008",5,9
"2477","17137951600","Census Tract 9516, Morgan County, Illinois","B08006_008",9,15
"2478","17137951700","Census Tract 9517, Morgan County, Illinois","B08006_008",5,12
"2479","17137951800","Census Tract 9518, Morgan County, Illinois","B08006_008",6,12
"2480","17137951900","Census Tract 9519, Morgan County, Illinois","B08006_008",6,13
"2481","17137952000","Census Tract 9520, Morgan County, Illinois","B08006_008",30,37
"2482","17137952100","Census Tract 9521, Morgan County, Illinois","B08006_008",0,11
"2483","17137952200","Census Tract 9522, Morgan County, Illinois","B08006_008",0,11
"2484","17137952300","Census Tract 9523, Morgan County, Illinois","B08006_008",0,11
"2485","17139976900","Census Tract 9769, Moultrie County, Illinois","B08006_008",0,11
"2486","17139977000","Census Tract 9770, Moultrie County, Illinois","B08006_008",3,6
"2487","17139977100","Census Tract 9771, Moultrie County, Illinois","B08006_008",0,11
"2488","17139977200","Census Tract 9772, Moultrie County, Illinois","B08006_008",0,11
"2489","17141960700","Census Tract 9607, Ogle County, Illinois","B08006_008",0,11
"2490","17141960800","Census Tract 9608, Ogle County, Illinois","B08006_008",3,5
"2491","17141960900","Census Tract 9609, Ogle County, Illinois","B08006_008",0,11
"2492","17141961000","Census Tract 9610, Ogle County, Illinois","B08006_008",2,4
"2493","17141961100","Census Tract 9611, Ogle County, Illinois","B08006_008",8,7
"2494","17141961200","Census Tract 9612, Ogle County, Illinois","B08006_008",23,37
"2495","17141961300","Census Tract 9613, Ogle County, Illinois","B08006_008",0,11
"2496","17141961400","Census Tract 9614, Ogle County, Illinois","B08006_008",25,23
"2497","17141961500","Census Tract 9615, Ogle County, Illinois","B08006_008",0,11
"2498","17141961600","Census Tract 9616, Ogle County, Illinois","B08006_008",11,17
"2499","17141961700","Census Tract 9617, Ogle County, Illinois","B08006_008",0,11
"2500","17143000100","Census Tract 1, Peoria County, Illinois","B08006_008",40,33
"2501","17143000200","Census Tract 2, Peoria County, Illinois","B08006_008",0,11
"2502","17143000300","Census Tract 3, Peoria County, Illinois","B08006_008",29,22
"2503","17143000500","Census Tract 5, Peoria County, Illinois","B08006_008",119,85
"2504","17143000600","Census Tract 6, Peoria County, Illinois","B08006_008",58,40
"2505","17143000900","Census Tract 9, Peoria County, Illinois","B08006_008",38,31
"2506","17143001200","Census Tract 12, Peoria County, Illinois","B08006_008",77,53
"2507","17143001300","Census Tract 13, Peoria County, Illinois","B08006_008",98,92
"2508","17143001500","Census Tract 15, Peoria County, Illinois","B08006_008",78,49
"2509","17143001600","Census Tract 16, Peoria County, Illinois","B08006_008",125,141
"2510","17143001800","Census Tract 18, Peoria County, Illinois","B08006_008",65,60
"2511","17143001900","Census Tract 19, Peoria County, Illinois","B08006_008",10,11
"2512","17143002000","Census Tract 20, Peoria County, Illinois","B08006_008",21,24
"2513","17143002100","Census Tract 21, Peoria County, Illinois","B08006_008",165,96
"2514","17143002200","Census Tract 22, Peoria County, Illinois","B08006_008",108,81
"2515","17143002300","Census Tract 23, Peoria County, Illinois","B08006_008",16,25
"2516","17143002400","Census Tract 24, Peoria County, Illinois","B08006_008",164,164
"2517","17143002500","Census Tract 25, Peoria County, Illinois","B08006_008",113,84
"2518","17143002600","Census Tract 26, Peoria County, Illinois","B08006_008",5,8
"2519","17143002701","Census Tract 27.01, Peoria County, Illinois","B08006_008",101,71
"2520","17143002702","Census Tract 27.02, Peoria County, Illinois","B08006_008",54,39
"2521","17143002800","Census Tract 28, Peoria County, Illinois","B08006_008",28,29
"2522","17143002900","Census Tract 29, Peoria County, Illinois","B08006_008",9,14
"2523","17143003000","Census Tract 30, Peoria County, Illinois","B08006_008",22,34
"2524","17143003101","Census Tract 31.01, Peoria County, Illinois","B08006_008",16,26
"2525","17143003102","Census Tract 31.02, Peoria County, Illinois","B08006_008",20,32
"2526","17143003200","Census Tract 32, Peoria County, Illinois","B08006_008",47,62
"2527","17143003300","Census Tract 33, Peoria County, Illinois","B08006_008",0,11
"2528","17143003401","Census Tract 34.01, Peoria County, Illinois","B08006_008",0,17
"2529","17143003402","Census Tract 34.02, Peoria County, Illinois","B08006_008",0,11
"2530","17143003601","Census Tract 36.01, Peoria County, Illinois","B08006_008",3,6
"2531","17143003602","Census Tract 36.02, Peoria County, Illinois","B08006_008",10,18
"2532","17143003700","Census Tract 37, Peoria County, Illinois","B08006_008",0,11
"2533","17143003800","Census Tract 38, Peoria County, Illinois","B08006_008",12,13
"2534","17143003900","Census Tract 39, Peoria County, Illinois","B08006_008",2,4
"2535","17143004000","Census Tract 40, Peoria County, Illinois","B08006_008",0,11
"2536","17143004101","Census Tract 41.01, Peoria County, Illinois","B08006_008",0,15
"2537","17143004102","Census Tract 41.02, Peoria County, Illinois","B08006_008",18,22
"2538","17143004200","Census Tract 42, Peoria County, Illinois","B08006_008",10,17
"2539","17143004300","Census Tract 43, Peoria County, Illinois","B08006_008",86,61
"2540","17143004400","Census Tract 44, Peoria County, Illinois","B08006_008",80,92
"2541","17143004500","Census Tract 45, Peoria County, Illinois","B08006_008",2,3
"2542","17143004600","Census Tract 46, Peoria County, Illinois","B08006_008",0,15
"2543","17143004801","Census Tract 48.01, Peoria County, Illinois","B08006_008",26,35
"2544","17143004802","Census Tract 48.02, Peoria County, Illinois","B08006_008",46,45
"2545","17143004901","Census Tract 49.01, Peoria County, Illinois","B08006_008",0,11
"2546","17143004902","Census Tract 49.02, Peoria County, Illinois","B08006_008",5,7
"2547","17143005000","Census Tract 50, Peoria County, Illinois","B08006_008",118,64
"2548","17145030100","Census Tract 301, Perry County, Illinois","B08006_008",0,11
"2549","17145030200","Census Tract 302, Perry County, Illinois","B08006_008",0,15
"2550","17145030300","Census Tract 303, Perry County, Illinois","B08006_008",8,7
"2551","17145030400","Census Tract 304, Perry County, Illinois","B08006_008",13,20
"2552","17145030500","Census Tract 305, Perry County, Illinois","B08006_008",5,8
"2553","17145030600","Census Tract 306, Perry County, Illinois","B08006_008",8,11
"2554","17147954500","Census Tract 9545, Piatt County, Illinois","B08006_008",46,46
"2555","17147954600","Census Tract 9546, Piatt County, Illinois","B08006_008",15,19
"2556","17147954700","Census Tract 9547, Piatt County, Illinois","B08006_008",4,6
"2557","17147954800","Census Tract 9548, Piatt County, Illinois","B08006_008",0,11
"2558","17149952400","Census Tract 9524, Pike County, Illinois","B08006_008",0,11
"2559","17149952500","Census Tract 9525, Pike County, Illinois","B08006_008",0,11
"2560","17149952600","Census Tract 9526, Pike County, Illinois","B08006_008",0,11
"2561","17149952700","Census Tract 9527, Pike County, Illinois","B08006_008",2,4
"2562","17149952800","Census Tract 9528, Pike County, Illinois","B08006_008",6,8
"2563","17151971200","Census Tract 9712, Pope County, Illinois","B08006_008",0,11
"2564","17151971300","Census Tract 9713, Pope County, Illinois","B08006_008",12,26
"2565","17153971000","Census Tract 9710, Pulaski County, Illinois","B08006_008",5,8
"2566","17153971100","Census Tract 9711, Pulaski County, Illinois","B08006_008",2,3
"2567","17155954500","Census Tract 9545, Putnam County, Illinois","B08006_008",0,11
"2568","17155954600","Census Tract 9546, Putnam County, Illinois","B08006_008",0,11
"2569","17157950500","Census Tract 9505, Randolph County, Illinois","B08006_008",0,11
"2570","17157950600","Census Tract 9506, Randolph County, Illinois","B08006_008",4,7
"2571","17157950700","Census Tract 9507, Randolph County, Illinois","B08006_008",0,11
"2572","17157950800","Census Tract 9508, Randolph County, Illinois","B08006_008",0,11
"2573","17157950900","Census Tract 9509, Randolph County, Illinois","B08006_008",4,6
"2574","17157951000","Census Tract 9510, Randolph County, Illinois","B08006_008",0,11
"2575","17157951100","Census Tract 9511, Randolph County, Illinois","B08006_008",4,6
"2576","17157951200","Census Tract 9512, Randolph County, Illinois","B08006_008",0,15
"2577","17157951300","Census Tract 9513, Randolph County, Illinois","B08006_008",0,11
"2578","17159977900","Census Tract 9779, Richland County, Illinois","B08006_008",0,11
"2579","17159978000","Census Tract 9780, Richland County, Illinois","B08006_008",4,9
"2580","17159978100","Census Tract 9781, Richland County, Illinois","B08006_008",25,39
"2581","17159978200","Census Tract 9782, Richland County, Illinois","B08006_008",0,11
"2582","17159978300","Census Tract 9783, Richland County, Illinois","B08006_008",0,11
"2583","17161020100","Census Tract 201, Rock Island County, Illinois","B08006_008",19,25
"2584","17161020200","Census Tract 202, Rock Island County, Illinois","B08006_008",0,11
"2585","17161020300","Census Tract 203, Rock Island County, Illinois","B08006_008",64,77
"2586","17161020400","Census Tract 204, Rock Island County, Illinois","B08006_008",51,29
"2587","17161020600","Census Tract 206, Rock Island County, Illinois","B08006_008",46,35
"2588","17161020700","Census Tract 207, Rock Island County, Illinois","B08006_008",45,33
"2589","17161020800","Census Tract 208, Rock Island County, Illinois","B08006_008",11,20
"2590","17161020900","Census Tract 209, Rock Island County, Illinois","B08006_008",0,15
"2591","17161021000","Census Tract 210, Rock Island County, Illinois","B08006_008",26,25
"2592","17161021100","Census Tract 211, Rock Island County, Illinois","B08006_008",10,16
"2593","17161021200","Census Tract 212, Rock Island County, Illinois","B08006_008",20,30
"2594","17161021300","Census Tract 213, Rock Island County, Illinois","B08006_008",158,104
"2595","17161021400","Census Tract 214, Rock Island County, Illinois","B08006_008",0,11
"2596","17161021500","Census Tract 215, Rock Island County, Illinois","B08006_008",15,24
"2597","17161021600","Census Tract 216, Rock Island County, Illinois","B08006_008",19,30
"2598","17161021700","Census Tract 217, Rock Island County, Illinois","B08006_008",22,29
"2599","17161021800","Census Tract 218, Rock Island County, Illinois","B08006_008",0,11
"2600","17161021900","Census Tract 219, Rock Island County, Illinois","B08006_008",21,17
"2601","17161022000","Census Tract 220, Rock Island County, Illinois","B08006_008",0,11
"2602","17161022100","Census Tract 221, Rock Island County, Illinois","B08006_008",11,16
"2603","17161022200","Census Tract 222, Rock Island County, Illinois","B08006_008",47,49
"2604","17161022300","Census Tract 223, Rock Island County, Illinois","B08006_008",48,44
"2605","17161022600","Census Tract 226, Rock Island County, Illinois","B08006_008",27,30
"2606","17161022800","Census Tract 228, Rock Island County, Illinois","B08006_008",11,34
"2607","17161022900","Census Tract 229, Rock Island County, Illinois","B08006_008",8,12
"2608","17161023000","Census Tract 230, Rock Island County, Illinois","B08006_008",8,13
"2609","17161023100","Census Tract 231, Rock Island County, Illinois","B08006_008",0,11
"2610","17161023200","Census Tract 232, Rock Island County, Illinois","B08006_008",6,12
"2611","17161023300","Census Tract 233, Rock Island County, Illinois","B08006_008",33,29
"2612","17161023500","Census Tract 235, Rock Island County, Illinois","B08006_008",80,44
"2613","17161023600","Census Tract 236, Rock Island County, Illinois","B08006_008",37,27
"2614","17161023700","Census Tract 237, Rock Island County, Illinois","B08006_008",56,64
"2615","17161024000","Census Tract 240, Rock Island County, Illinois","B08006_008",0,11
"2616","17161024101","Census Tract 241.01, Rock Island County, Illinois","B08006_008",0,11
"2617","17161024102","Census Tract 241.02, Rock Island County, Illinois","B08006_008",22,31
"2618","17161024103","Census Tract 241.03, Rock Island County, Illinois","B08006_008",0,11
"2619","17161024200","Census Tract 242, Rock Island County, Illinois","B08006_008",20,33
"2620","17161024300","Census Tract 243, Rock Island County, Illinois","B08006_008",4,6
"2621","17161024400","Census Tract 244, Rock Island County, Illinois","B08006_008",40,32
"2622","17161024500","Census Tract 245, Rock Island County, Illinois","B08006_008",91,55
"2623","17163500400","Census Tract 5004, St. Clair County, Illinois","B08006_008",90,76
"2624","17163500500","Census Tract 5005, St. Clair County, Illinois","B08006_008",181,86
"2625","17163500900","Census Tract 5009, St. Clair County, Illinois","B08006_008",377,134
"2626","17163501100","Census Tract 5011, St. Clair County, Illinois","B08006_008",108,71
"2627","17163501200","Census Tract 5012, St. Clair County, Illinois","B08006_008",46,43
"2628","17163501300","Census Tract 5013, St. Clair County, Illinois","B08006_008",150,115
"2629","17163501400","Census Tract 5014, St. Clair County, Illinois","B08006_008",143,78
"2630","17163501501","Census Tract 5015.01, St. Clair County, Illinois","B08006_008",26,20
"2631","17163501502","Census Tract 5015.02, St. Clair County, Illinois","B08006_008",34,35
"2632","17163501602","Census Tract 5016.02, St. Clair County, Illinois","B08006_008",68,59
"2633","17163501603","Census Tract 5016.03, St. Clair County, Illinois","B08006_008",190,131
"2634","17163501604","Census Tract 5016.04, St. Clair County, Illinois","B08006_008",156,116
"2635","17163501605","Census Tract 5016.05, St. Clair County, Illinois","B08006_008",65,49
"2636","17163501700","Census Tract 5017, St. Clair County, Illinois","B08006_008",48,53
"2637","17163501800","Census Tract 5018, St. Clair County, Illinois","B08006_008",174,148
"2638","17163501900","Census Tract 5019, St. Clair County, Illinois","B08006_008",149,73
"2639","17163502100","Census Tract 5021, St. Clair County, Illinois","B08006_008",22,27
"2640","17163502200","Census Tract 5022, St. Clair County, Illinois","B08006_008",43,41
"2641","17163502300","Census Tract 5023, St. Clair County, Illinois","B08006_008",111,90
"2642","17163502401","Census Tract 5024.01, St. Clair County, Illinois","B08006_008",95,76
"2643","17163502404","Census Tract 5024.04, St. Clair County, Illinois","B08006_008",0,11
"2644","17163502500","Census Tract 5025, St. Clair County, Illinois","B08006_008",29,26
"2645","17163502602","Census Tract 5026.02, St. Clair County, Illinois","B08006_008",139,111
"2646","17163502603","Census Tract 5026.03, St. Clair County, Illinois","B08006_008",121,91
"2647","17163502700","Census Tract 5027, St. Clair County, Illinois","B08006_008",0,11
"2648","17163502800","Census Tract 5028, St. Clair County, Illinois","B08006_008",85,95
"2649","17163502900","Census Tract 5029, St. Clair County, Illinois","B08006_008",23,26
"2650","17163503100","Census Tract 5031, St. Clair County, Illinois","B08006_008",13,22
"2651","17163503202","Census Tract 5032.02, St. Clair County, Illinois","B08006_008",35,40
"2652","17163503203","Census Tract 5032.03, St. Clair County, Illinois","B08006_008",12,21
"2653","17163503211","Census Tract 5032.11, St. Clair County, Illinois","B08006_008",36,24
"2654","17163503301","Census Tract 5033.01, St. Clair County, Illinois","B08006_008",107,85
"2655","17163503304","Census Tract 5033.04, St. Clair County, Illinois","B08006_008",19,31
"2656","17163503322","Census Tract 5033.22, St. Clair County, Illinois","B08006_008",238,126
"2657","17163503323","Census Tract 5033.23, St. Clair County, Illinois","B08006_008",94,91
"2658","17163503324","Census Tract 5033.24, St. Clair County, Illinois","B08006_008",126,92
"2659","17163503332","Census Tract 5033.32, St. Clair County, Illinois","B08006_008",228,129
"2660","17163503334","Census Tract 5033.34, St. Clair County, Illinois","B08006_008",164,115
"2661","17163503402","Census Tract 5034.02, St. Clair County, Illinois","B08006_008",75,57
"2662","17163503404","Census Tract 5034.04, St. Clair County, Illinois","B08006_008",49,41
"2663","17163503411","Census Tract 5034.11, St. Clair County, Illinois","B08006_008",46,38
"2664","17163503412","Census Tract 5034.12, St. Clair County, Illinois","B08006_008",0,15
"2665","17163503413","Census Tract 5034.13, St. Clair County, Illinois","B08006_008",133,125
"2666","17163503414","Census Tract 5034.14, St. Clair County, Illinois","B08006_008",67,73
"2667","17163503800","Census Tract 5038, St. Clair County, Illinois","B08006_008",3,6
"2668","17163503903","Census Tract 5039.03, St. Clair County, Illinois","B08006_008",46,31
"2669","17163503904","Census Tract 5039.04, St. Clair County, Illinois","B08006_008",69,59
"2670","17163503905","Census Tract 5039.05, St. Clair County, Illinois","B08006_008",28,31
"2671","17163503906","Census Tract 5039.06, St. Clair County, Illinois","B08006_008",2,4
"2672","17163504001","Census Tract 5040.01, St. Clair County, Illinois","B08006_008",23,17
"2673","17163504002","Census Tract 5040.02, St. Clair County, Illinois","B08006_008",2,3
"2674","17163504302","Census Tract 5043.02, St. Clair County, Illinois","B08006_008",17,25
"2675","17163504303","Census Tract 5043.03, St. Clair County, Illinois","B08006_008",165,91
"2676","17163504351","Census Tract 5043.51, St. Clair County, Illinois","B08006_008",33,30
"2677","17163504352","Census Tract 5043.52, St. Clair County, Illinois","B08006_008",29,24
"2678","17163504353","Census Tract 5043.53, St. Clair County, Illinois","B08006_008",33,27
"2679","17163504354","Census Tract 5043.54, St. Clair County, Illinois","B08006_008",87,68
"2680","17163504355","Census Tract 5043.55, St. Clair County, Illinois","B08006_008",0,15
"2681","17163504500","Census Tract 5045, St. Clair County, Illinois","B08006_008",305,193
"2682","17163504600","Census Tract 5046, St. Clair County, Illinois","B08006_008",57,39
"2683","17165955100","Census Tract 9551, Saline County, Illinois","B08006_008",0,11
"2684","17165955500","Census Tract 9555, Saline County, Illinois","B08006_008",18,24
"2685","17165955600","Census Tract 9556, Saline County, Illinois","B08006_008",0,11
"2686","17165955700","Census Tract 9557, Saline County, Illinois","B08006_008",0,11
"2687","17165955800","Census Tract 9558, Saline County, Illinois","B08006_008",0,11
"2688","17165955900","Census Tract 9559, Saline County, Illinois","B08006_008",9,13
"2689","17165956000","Census Tract 9560, Saline County, Illinois","B08006_008",11,18
"2690","17165956100","Census Tract 9561, Saline County, Illinois","B08006_008",0,11
"2691","17165956200","Census Tract 9562, Saline County, Illinois","B08006_008",7,10
"2692","17167000100","Census Tract 1, Sangamon County, Illinois","B08006_008",0,11
"2693","17167000201","Census Tract 2.01, Sangamon County, Illinois","B08006_008",1,4
"2694","17167000202","Census Tract 2.02, Sangamon County, Illinois","B08006_008",31,23
"2695","17167000300","Census Tract 3, Sangamon County, Illinois","B08006_008",11,16
"2696","17167000400","Census Tract 4, Sangamon County, Illinois","B08006_008",62,94
"2697","17167000501","Census Tract 5.01, Sangamon County, Illinois","B08006_008",15,21
"2698","17167000503","Census Tract 5.03, Sangamon County, Illinois","B08006_008",0,11
"2699","17167000504","Census Tract 5.04, Sangamon County, Illinois","B08006_008",44,42
"2700","17167000600","Census Tract 6, Sangamon County, Illinois","B08006_008",140,173
"2701","17167000700","Census Tract 7, Sangamon County, Illinois","B08006_008",10,13
"2702","17167000800","Census Tract 8, Sangamon County, Illinois","B08006_008",85,56
"2703","17167000900","Census Tract 9, Sangamon County, Illinois","B08006_008",56,38
"2704","17167001001","Census Tract 10.01, Sangamon County, Illinois","B08006_008",23,37
"2705","17167001003","Census Tract 10.03, Sangamon County, Illinois","B08006_008",0,11
"2706","17167001004","Census Tract 10.04, Sangamon County, Illinois","B08006_008",9,17
"2707","17167001100","Census Tract 11, Sangamon County, Illinois","B08006_008",10,15
"2708","17167001200","Census Tract 12, Sangamon County, Illinois","B08006_008",13,19
"2709","17167001300","Census Tract 13, Sangamon County, Illinois","B08006_008",22,26
"2710","17167001400","Census Tract 14, Sangamon County, Illinois","B08006_008",50,37
"2711","17167001500","Census Tract 15, Sangamon County, Illinois","B08006_008",43,48
"2712","17167001600","Census Tract 16, Sangamon County, Illinois","B08006_008",95,69
"2713","17167001700","Census Tract 17, Sangamon County, Illinois","B08006_008",54,30
"2714","17167001800","Census Tract 18, Sangamon County, Illinois","B08006_008",35,34
"2715","17167001900","Census Tract 19, Sangamon County, Illinois","B08006_008",144,109
"2716","17167002000","Census Tract 20, Sangamon County, Illinois","B08006_008",31,29
"2717","17167002100","Census Tract 21, Sangamon County, Illinois","B08006_008",10,15
"2718","17167002200","Census Tract 22, Sangamon County, Illinois","B08006_008",19,22
"2719","17167002300","Census Tract 23, Sangamon County, Illinois","B08006_008",50,32
"2720","17167002400","Census Tract 24, Sangamon County, Illinois","B08006_008",65,51
"2721","17167002500","Census Tract 25, Sangamon County, Illinois","B08006_008",60,63
"2722","17167002600","Census Tract 26, Sangamon County, Illinois","B08006_008",33,35
"2723","17167002700","Census Tract 27, Sangamon County, Illinois","B08006_008",13,16
"2724","17167002801","Census Tract 28.01, Sangamon County, Illinois","B08006_008",31,38
"2725","17167002802","Census Tract 28.02, Sangamon County, Illinois","B08006_008",52,49
"2726","17167002900","Census Tract 29, Sangamon County, Illinois","B08006_008",18,22
"2727","17167003000","Census Tract 30, Sangamon County, Illinois","B08006_008",70,40
"2728","17167003100","Census Tract 31, Sangamon County, Illinois","B08006_008",36,55
"2729","17167003201","Census Tract 32.01, Sangamon County, Illinois","B08006_008",0,11
"2730","17167003202","Census Tract 32.02, Sangamon County, Illinois","B08006_008",0,11
"2731","17167003203","Census Tract 32.03, Sangamon County, Illinois","B08006_008",0,15
"2732","17167003300","Census Tract 33, Sangamon County, Illinois","B08006_008",0,11
"2733","17167003400","Census Tract 34, Sangamon County, Illinois","B08006_008",0,15
"2734","17167003500","Census Tract 35, Sangamon County, Illinois","B08006_008",6,6
"2735","17167003601","Census Tract 36.01, Sangamon County, Illinois","B08006_008",0,11
"2736","17167003602","Census Tract 36.02, Sangamon County, Illinois","B08006_008",0,11
"2737","17167003603","Census Tract 36.03, Sangamon County, Illinois","B08006_008",0,15
"2738","17167003604","Census Tract 36.04, Sangamon County, Illinois","B08006_008",13,21
"2739","17167003700","Census Tract 37, Sangamon County, Illinois","B08006_008",28,41
"2740","17167003801","Census Tract 38.01, Sangamon County, Illinois","B08006_008",6,14
"2741","17167003802","Census Tract 38.02, Sangamon County, Illinois","B08006_008",10,10
"2742","17167003901","Census Tract 39.01, Sangamon County, Illinois","B08006_008",0,15
"2743","17167003902","Census Tract 39.02, Sangamon County, Illinois","B08006_008",0,11
"2744","17167004000","Census Tract 40, Sangamon County, Illinois","B08006_008",0,11
"2745","17169970100","Census Tract 9701, Schuyler County, Illinois","B08006_008",0,11
"2746","17169970200","Census Tract 9702, Schuyler County, Illinois","B08006_008",0,11
"2747","17169970300","Census Tract 9703, Schuyler County, Illinois","B08006_008",13,15
"2748","17171970600","Census Tract 9706, Scott County, Illinois","B08006_008",21,21
"2749","17171970700","Census Tract 9707, Scott County, Illinois","B08006_008",0,11
"2750","17173959100","Census Tract 9591, Shelby County, Illinois","B08006_008",0,11
"2751","17173959200","Census Tract 9592, Shelby County, Illinois","B08006_008",0,11
"2752","17173959300","Census Tract 9593, Shelby County, Illinois","B08006_008",12,26
"2753","17173959400","Census Tract 9594, Shelby County, Illinois","B08006_008",8,10
"2754","17173959500","Census Tract 9595, Shelby County, Illinois","B08006_008",9,11
"2755","17173959600","Census Tract 9596, Shelby County, Illinois","B08006_008",0,11
"2756","17175951400","Census Tract 9514, Stark County, Illinois","B08006_008",12,13
"2757","17175951500","Census Tract 9515, Stark County, Illinois","B08006_008",0,11
"2758","17177000100","Census Tract 1, Stephenson County, Illinois","B08006_008",0,11
"2759","17177000200","Census Tract 2, Stephenson County, Illinois","B08006_008",0,11
"2760","17177000300","Census Tract 3, Stephenson County, Illinois","B08006_008",0,11
"2761","17177000400","Census Tract 4, Stephenson County, Illinois","B08006_008",9,16
"2762","17177000500","Census Tract 5, Stephenson County, Illinois","B08006_008",23,21
"2763","17177000600","Census Tract 6, Stephenson County, Illinois","B08006_008",0,11
"2764","17177000700","Census Tract 7, Stephenson County, Illinois","B08006_008",19,29
"2765","17177000800","Census Tract 8, Stephenson County, Illinois","B08006_008",22,28
"2766","17177000900","Census Tract 9, Stephenson County, Illinois","B08006_008",0,11
"2767","17177001000","Census Tract 10, Stephenson County, Illinois","B08006_008",0,11
"2768","17177001100","Census Tract 11, Stephenson County, Illinois","B08006_008",21,31
"2769","17177001200","Census Tract 12, Stephenson County, Illinois","B08006_008",0,11
"2770","17177001300","Census Tract 13, Stephenson County, Illinois","B08006_008",0,11
"2771","17179020100","Census Tract 201, Tazewell County, Illinois","B08006_008",51,46
"2772","17179020301","Census Tract 203.01, Tazewell County, Illinois","B08006_008",32,50
"2773","17179020302","Census Tract 203.02, Tazewell County, Illinois","B08006_008",0,15
"2774","17179020400","Census Tract 204, Tazewell County, Illinois","B08006_008",64,74
"2775","17179020500","Census Tract 205, Tazewell County, Illinois","B08006_008",0,11
"2776","17179020600","Census Tract 206, Tazewell County, Illinois","B08006_008",0,11
"2777","17179020700","Census Tract 207, Tazewell County, Illinois","B08006_008",5,11
"2778","17179020800","Census Tract 208, Tazewell County, Illinois","B08006_008",6,9
