"","GEOID","NAME","variable","estimate","moe"
"375","17031200300","Census Tract 2003, Cook County, Illinois","B08014_003",404,132
"376","17031200401","Census Tract 2004.01, Cook County, Illinois","B08014_003",447,126
"377","17031200402","Census Tract 2004.02, Cook County, Illinois","B08014_003",757,267
"378","17031210100","Census Tract 2101, Cook County, Illinois","B08014_003",731,208
"379","17031210400","Census Tract 2104, Cook County, Illinois","B08014_003",458,117
"380","17031210501","Census Tract 2105.01, Cook County, Illinois","B08014_003",984,197
"381","17031210502","Census Tract 2105.02, Cook County, Illinois","B08014_003",965,235
"382","17031210601","Census Tract 2106.01, Cook County, Illinois","B08014_003",498,143
"383","17031210602","Census Tract 2106.02, Cook County, Illinois","B08014_003",1066,223
"384","17031210700","Census Tract 2107, Cook County, Illinois","B08014_003",954,179
"385","17031210800","Census Tract 2108, Cook County, Illinois","B08014_003",442,107
"386","17031210900","Census Tract 2109, Cook County, Illinois","B08014_003",837,236
"387","17031220300","Census Tract 2203, Cook County, Illinois","B08014_003",477,94
"388","17031220400","Census Tract 2204, Cook County, Illinois","B08014_003",774,163
"389","17031220500","Census Tract 2205, Cook County, Illinois","B08014_003",793,172
"390","17031220601","Census Tract 2206.01, Cook County, Illinois","B08014_003",352,96
"391","17031220602","Census Tract 2206.02, Cook County, Illinois","B08014_003",1400,347
"392","17031220701","Census Tract 2207.01, Cook County, Illinois","B08014_003",716,207
"393","17031220702","Census Tract 2207.02, Cook County, Illinois","B08014_003",975,223
"394","17031220901","Census Tract 2209.01, Cook County, Illinois","B08014_003",427,157
"395","17031220902","Census Tract 2209.02, Cook County, Illinois","B08014_003",429,105
"396","17031221000","Census Tract 2210, Cook County, Illinois","B08014_003",534,98
"397","17031221100","Census Tract 2211, Cook County, Illinois","B08014_003",1054,190
"398","17031221200","Census Tract 2212, Cook County, Illinois","B08014_003",992,185
"399","17031221300","Census Tract 2213, Cook County, Illinois","B08014_003",874,217
"400","17031221400","Census Tract 2214, Cook County, Illinois","B08014_003",963,217
"401","17031221500","Census Tract 2215, Cook County, Illinois","B08014_003",713,132
"402","17031221600","Census Tract 2216, Cook County, Illinois","B08014_003",847,147
"403","17031222200","Census Tract 2222, Cook County, Illinois","B08014_003",691,114
"404","17031222500","Census Tract 2225, Cook County, Illinois","B08014_003",348,84
"405","17031222600","Census Tract 2226, Cook County, Illinois","B08014_003",528,113
"406","17031222700","Census Tract 2227, Cook County, Illinois","B08014_003",547,131
"407","17031222800","Census Tract 2228, Cook County, Illinois","B08014_003",196,54
"408","17031222900","Census Tract 2229, Cook County, Illinois","B08014_003",204,72
"409","17031230100","Census Tract 2301, Cook County, Illinois","B08014_003",363,127
"410","17031230200","Census Tract 2302, Cook County, Illinois","B08014_003",234,96
"411","17031230300","Census Tract 2303, Cook County, Illinois","B08014_003",177,59
"412","17031230400","Census Tract 2304, Cook County, Illinois","B08014_003",484,142
"413","17031230500","Census Tract 2305, Cook County, Illinois","B08014_003",604,222
"414","17031230600","Census Tract 2306, Cook County, Illinois","B08014_003",1009,280
"415","17031230700","Census Tract 2307, Cook County, Illinois","B08014_003",820,282
"416","17031230800","Census Tract 2308, Cook County, Illinois","B08014_003",117,40
"417","17031230900","Census Tract 2309, Cook County, Illinois","B08014_003",885,209
"418","17031231100","Census Tract 2311, Cook County, Illinois","B08014_003",214,90
"419","17031231200","Census Tract 2312, Cook County, Illinois","B08014_003",1000,264
"420","17031231500","Census Tract 2315, Cook County, Illinois","B08014_003",596,232
"421","17031240200","Census Tract 2402, Cook County, Illinois","B08014_003",536,118
"422","17031240300","Census Tract 2403, Cook County, Illinois","B08014_003",383,84
"423","17031240500","Census Tract 2405, Cook County, Illinois","B08014_003",1233,145
"424","17031240600","Census Tract 2406, Cook County, Illinois","B08014_003",440,110
"425","17031240700","Census Tract 2407, Cook County, Illinois","B08014_003",419,112
"426","17031240800","Census Tract 2408, Cook County, Illinois","B08014_003",395,87
"427","17031240900","Census Tract 2409, Cook County, Illinois","B08014_003",308,97
"428","17031241000","Census Tract 2410, Cook County, Illinois","B08014_003",478,118
"429","17031241100","Census Tract 2411, Cook County, Illinois","B08014_003",1162,230
"430","17031241200","Census Tract 2412, Cook County, Illinois","B08014_003",399,86
"431","17031241300","Census Tract 2413, Cook County, Illinois","B08014_003",739,118
"432","17031241400","Census Tract 2414, Cook County, Illinois","B08014_003",1639,305
"433","17031241500","Census Tract 2415, Cook County, Illinois","B08014_003",1261,205
"434","17031241600","Census Tract 2416, Cook County, Illinois","B08014_003",1563,235
"435","17031242000","Census Tract 2420, Cook County, Illinois","B08014_003",1097,357
"436","17031242100","Census Tract 2421, Cook County, Illinois","B08014_003",1678,315
"437","17031242200","Census Tract 2422, Cook County, Illinois","B08014_003",1438,218
"438","17031242300","Census Tract 2423, Cook County, Illinois","B08014_003",1312,197
"439","17031242400","Census Tract 2424, Cook County, Illinois","B08014_003",960,238
"440","17031242500","Census Tract 2425, Cook County, Illinois","B08014_003",923,211
"441","17031242600","Census Tract 2426, Cook County, Illinois","B08014_003",1437,316
"442","17031242700","Census Tract 2427, Cook County, Illinois","B08014_003",380,98
"443","17031242800","Census Tract 2428, Cook County, Illinois","B08014_003",282,81
"444","17031242900","Census Tract 2429, Cook County, Illinois","B08014_003",538,118
"445","17031243000","Census Tract 2430, Cook County, Illinois","B08014_003",702,151
"446","17031243100","Census Tract 2431, Cook County, Illinois","B08014_003",454,124
"447","17031243200","Census Tract 2432, Cook County, Illinois","B08014_003",769,158
"448","17031243300","Census Tract 2433, Cook County, Illinois","B08014_003",879,195
"449","17031243400","Census Tract 2434, Cook County, Illinois","B08014_003",1033,181
"450","17031243500","Census Tract 2435, Cook County, Illinois","B08014_003",1218,197
"451","17031250200","Census Tract 2502, Cook County, Illinois","B08014_003",331,79
"452","17031250300","Census Tract 2503, Cook County, Illinois","B08014_003",526,166
"453","17031250400","Census Tract 2504, Cook County, Illinois","B08014_003",736,269
"454","17031250500","Census Tract 2505, Cook County, Illinois","B08014_003",1311,309
"455","17031250600","Census Tract 2506, Cook County, Illinois","B08014_003",480,153
"456","17031250700","Census Tract 2507, Cook County, Illinois","B08014_003",962,337
"457","17031250800","Census Tract 2508, Cook County, Illinois","B08014_003",396,115
"458","17031251000","Census Tract 2510, Cook County, Illinois","B08014_003",119,54
"459","17031251100","Census Tract 2511, Cook County, Illinois","B08014_003",464,214
"460","17031251200","Census Tract 2512, Cook County, Illinois","B08014_003",320,170
"461","17031251300","Census Tract 2513, Cook County, Illinois","B08014_003",443,147
"462","17031251400","Census Tract 2514, Cook County, Illinois","B08014_003",639,213
"463","17031251500","Census Tract 2515, Cook County, Illinois","B08014_003",466,189
"464","17031251600","Census Tract 2516, Cook County, Illinois","B08014_003",313,146
"465","17031251700","Census Tract 2517, Cook County, Illinois","B08014_003",176,74
"466","17031251800","Census Tract 2518, Cook County, Illinois","B08014_003",717,169
"467","17031251900","Census Tract 2519, Cook County, Illinois","B08014_003",509,162
"468","17031252000","Census Tract 2520, Cook County, Illinois","B08014_003",738,262
"469","17031252101","Census Tract 2521.01, Cook County, Illinois","B08014_003",80,63
"470","17031252102","Census Tract 2521.02, Cook County, Illinois","B08014_003",1202,419
"471","17031252201","Census Tract 2522.01, Cook County, Illinois","B08014_003",346,127
"472","17031252202","Census Tract 2522.02, Cook County, Illinois","B08014_003",587,214
"473","17031260100","Census Tract 2601, Cook County, Illinois","B08014_003",114,61
"474","17031260200","Census Tract 2602, Cook County, Illinois","B08014_003",82,44
"475","17031260300","Census Tract 2603, Cook County, Illinois","B08014_003",323,108
"476","17031260400","Census Tract 2604, Cook County, Illinois","B08014_003",177,105
"477","17031260500","Census Tract 2605, Cook County, Illinois","B08014_003",142,71
"478","17031260600","Census Tract 2606, Cook County, Illinois","B08014_003",125,70
"479","17031260700","Census Tract 2607, Cook County, Illinois","B08014_003",229,94
"480","17031260800","Census Tract 2608, Cook County, Illinois","B08014_003",219,80
"481","17031260900","Census Tract 2609, Cook County, Illinois","B08014_003",101,66
"482","17031261000","Census Tract 2610, Cook County, Illinois","B08014_003",306,115
"483","17031270500","Census Tract 2705, Cook County, Illinois","B08014_003",246,101
"484","17031271200","Census Tract 2712, Cook County, Illinois","B08014_003",160,57
"485","17031271300","Census Tract 2713, Cook County, Illinois","B08014_003",171,84
"486","17031271400","Census Tract 2714, Cook County, Illinois","B08014_003",195,105
"487","17031271500","Census Tract 2715, Cook County, Illinois","B08014_003",262,101
"488","17031271800","Census Tract 2718, Cook County, Illinois","B08014_003",74,58
"489","17031280100","Census Tract 2801, Cook County, Illinois","B08014_003",3198,478
"490","17031280400","Census Tract 2804, Cook County, Illinois","B08014_003",281,76
"491","17031280800","Census Tract 2808, Cook County, Illinois","B08014_003",88,38
"492","17031280900","Census Tract 2809, Cook County, Illinois","B08014_003",74,34
"493","17031281900","Census Tract 2819, Cook County, Illinois","B08014_003",1848,308
"494","17031282700","Census Tract 2827, Cook County, Illinois","B08014_003",612,151
"495","17031282800","Census Tract 2828, Cook County, Illinois","B08014_003",442,116
"496","17031283100","Census Tract 2831, Cook County, Illinois","B08014_003",726,184
"497","17031283200","Census Tract 2832, Cook County, Illinois","B08014_003",322,86
"498","17031283800","Census Tract 2838, Cook County, Illinois","B08014_003",883,176
"499","17031290900","Census Tract 2909, Cook County, Illinois","B08014_003",385,200
"500","17031291200","Census Tract 2912, Cook County, Illinois","B08014_003",300,147
"501","17031291600","Census Tract 2916, Cook County, Illinois","B08014_003",95,48
"502","17031292200","Census Tract 2922, Cook County, Illinois","B08014_003",239,85
"503","17031292400","Census Tract 2924, Cook County, Illinois","B08014_003",204,110
"504","17031292500","Census Tract 2925, Cook County, Illinois","B08014_003",391,152
"505","17031300500","Census Tract 3005, Cook County, Illinois","B08014_003",564,143
"506","17031300600","Census Tract 3006, Cook County, Illinois","B08014_003",409,146
"507","17031300700","Census Tract 3007, Cook County, Illinois","B08014_003",657,235
"508","17031300800","Census Tract 3008, Cook County, Illinois","B08014_003",515,150
"509","17031300900","Census Tract 3009, Cook County, Illinois","B08014_003",816,238
"510","17031301100","Census Tract 3011, Cook County, Illinois","B08014_003",456,125
"511","17031301200","Census Tract 3012, Cook County, Illinois","B08014_003",484,144
"512","17031301600","Census Tract 3016, Cook County, Illinois","B08014_003",670,235
"513","17031301701","Census Tract 3017.01, Cook County, Illinois","B08014_003",670,241
"514","17031301702","Census Tract 3017.02, Cook County, Illinois","B08014_003",650,204
"515","17031301801","Census Tract 3018.01, Cook County, Illinois","B08014_003",583,184
"516","17031301802","Census Tract 3018.02, Cook County, Illinois","B08014_003",471,129
"517","17031301803","Census Tract 3018.03, Cook County, Illinois","B08014_003",888,278
"518","17031310200","Census Tract 3102, Cook County, Illinois","B08014_003",381,94
"519","17031310300","Census Tract 3103, Cook County, Illinois","B08014_003",316,91
"520","17031310400","Census Tract 3104, Cook County, Illinois","B08014_003",223,70
"521","17031310500","Census Tract 3105, Cook County, Illinois","B08014_003",306,169
"522","17031310600","Census Tract 3106, Cook County, Illinois","B08014_003",1079,317
"523","17031310700","Census Tract 3107, Cook County, Illinois","B08014_003",149,71
"524","17031310800","Census Tract 3108, Cook County, Illinois","B08014_003",1021,313
"525","17031310900","Census Tract 3109, Cook County, Illinois","B08014_003",921,270
"526","17031320100","Census Tract 3201, Cook County, Illinois","B08014_003",4381,726
"527","17031320400","Census Tract 3204, Cook County, Illinois","B08014_003",406,90
"528","17031320600","Census Tract 3206, Cook County, Illinois","B08014_003",1555,327
"529","17031330100","Census Tract 3301, Cook County, Illinois","B08014_003",8487,1041
"530","17031330200","Census Tract 3302, Cook County, Illinois","B08014_003",1044,179
"531","17031340300","Census Tract 3403, Cook County, Illinois","B08014_003",241,104
"532","17031340400","Census Tract 3404, Cook County, Illinois","B08014_003",523,182
