"","GEOID","NAME","variable","estimate","moe"
"2425","17119404000","Census Tract 4040, Madison County, Illinois","B08014_002",98,76
"2426","17119404100","Census Tract 4041, Madison County, Illinois","B08014_002",0,11
"2427","17121951600","Census Tract 9516, Marion County, Illinois","B08014_002",48,45
"2428","17121951700","Census Tract 9517, Marion County, Illinois","B08014_002",8,9
"2429","17121951800","Census Tract 9518, Marion County, Illinois","B08014_002",12,17
"2430","17121951900","Census Tract 9519, Marion County, Illinois","B08014_002",27,19
"2431","17121952000","Census Tract 9520, Marion County, Illinois","B08014_002",34,34
"2432","17121952100","Census Tract 9521, Marion County, Illinois","B08014_002",7,12
"2433","17121952200","Census Tract 9522, Marion County, Illinois","B08014_002",11,11
"2434","17121952300","Census Tract 9523, Marion County, Illinois","B08014_002",0,11
"2435","17121952400","Census Tract 9524, Marion County, Illinois","B08014_002",29,32
"2436","17121952500","Census Tract 9525, Marion County, Illinois","B08014_002",27,24
"2437","17121952600","Census Tract 9526, Marion County, Illinois","B08014_002",84,55
"2438","17121952700","Census Tract 9527, Marion County, Illinois","B08014_002",54,46
"2439","17123961100","Census Tract 9611, Marshall County, Illinois","B08014_002",9,12
"2440","17123961200","Census Tract 9612, Marshall County, Illinois","B08014_002",9,7
"2441","17123961300","Census Tract 9613, Marshall County, Illinois","B08014_002",6,8
"2442","17123961400","Census Tract 9614, Marshall County, Illinois","B08014_002",22,23
"2443","17123961500","Census Tract 9615, Marshall County, Illinois","B08014_002",0,11
"2444","17125956300","Census Tract 9563, Mason County, Illinois","B08014_002",24,19
"2445","17125956400","Census Tract 9564, Mason County, Illinois","B08014_002",42,32
"2446","17125956500","Census Tract 9565, Mason County, Illinois","B08014_002",33,39
"2447","17125956600","Census Tract 9566, Mason County, Illinois","B08014_002",28,23
"2448","17125956700","Census Tract 9567, Mason County, Illinois","B08014_002",2,3
"2449","17125956800","Census Tract 9568, Mason County, Illinois","B08014_002",73,49
"2450","17127970100","Census Tract 9701, Massac County, Illinois","B08014_002",40,31
"2451","17127970200","Census Tract 9702, Massac County, Illinois","B08014_002",49,53
"2452","17127970300","Census Tract 9703, Massac County, Illinois","B08014_002",39,40
"2453","17127970400","Census Tract 9704, Massac County, Illinois","B08014_002",15,22
"2454","17129010100","Census Tract 101, Menard County, Illinois","B08014_002",44,36
"2455","17129010200","Census Tract 102, Menard County, Illinois","B08014_002",15,21
"2456","17129010300","Census Tract 103, Menard County, Illinois","B08014_002",7,10
"2457","17131040100","Census Tract 401, Mercer County, Illinois","B08014_002",30,25
"2458","17131040200","Census Tract 402, Mercer County, Illinois","B08014_002",20,17
"2459","17131040300","Census Tract 403, Mercer County, Illinois","B08014_002",8,13
"2460","17131040400","Census Tract 404, Mercer County, Illinois","B08014_002",56,65
"2461","17133600101","Census Tract 6001.01, Monroe County, Illinois","B08014_002",59,69
"2462","17133600102","Census Tract 6001.02, Monroe County, Illinois","B08014_002",54,49
"2463","17133600401","Census Tract 6004.01, Monroe County, Illinois","B08014_002",69,83
"2464","17133600402","Census Tract 6004.02, Monroe County, Illinois","B08014_002",15,19
"2465","17133600501","Census Tract 6005.01, Monroe County, Illinois","B08014_002",6,9
"2466","17133600502","Census Tract 6005.02, Monroe County, Illinois","B08014_002",0,11
"2467","17135957300","Census Tract 9573, Montgomery County, Illinois","B08014_002",7,9
"2468","17135957400","Census Tract 9574, Montgomery County, Illinois","B08014_002",5,6
"2469","17135957500","Census Tract 9575, Montgomery County, Illinois","B08014_002",6,5
"2470","17135957600","Census Tract 9576, Montgomery County, Illinois","B08014_002",15,24
"2471","17135957700","Census Tract 9577, Montgomery County, Illinois","B08014_002",23,27
"2472","17135957800","Census Tract 9578, Montgomery County, Illinois","B08014_002",45,47
"2473","17135957900","Census Tract 9579, Montgomery County, Illinois","B08014_002",35,53
"2474","17135958000","Census Tract 9580, Montgomery County, Illinois","B08014_002",7,8
"2475","17137951400","Census Tract 9514, Morgan County, Illinois","B08014_002",58,49
"2476","17137951500","Census Tract 9515, Morgan County, Illinois","B08014_002",26,34
"2477","17137951600","Census Tract 9516, Morgan County, Illinois","B08014_002",62,49
"2478","17137951700","Census Tract 9517, Morgan County, Illinois","B08014_002",33,30
"2479","17137951800","Census Tract 9518, Morgan County, Illinois","B08014_002",65,61
"2480","17137951900","Census Tract 9519, Morgan County, Illinois","B08014_002",22,31
"2481","17137952000","Census Tract 9520, Morgan County, Illinois","B08014_002",31,36
"2482","17137952100","Census Tract 9521, Morgan County, Illinois","B08014_002",27,23
"2483","17137952200","Census Tract 9522, Morgan County, Illinois","B08014_002",24,19
"2484","17137952300","Census Tract 9523, Morgan County, Illinois","B08014_002",11,10
"2485","17139976900","Census Tract 9769, Moultrie County, Illinois","B08014_002",507,154
"2486","17139977000","Census Tract 9770, Moultrie County, Illinois","B08014_002",31,23
"2487","17139977100","Census Tract 9771, Moultrie County, Illinois","B08014_002",45,44
"2488","17139977200","Census Tract 9772, Moultrie County, Illinois","B08014_002",27,27
"2489","17141960700","Census Tract 9607, Ogle County, Illinois","B08014_002",39,43
"2490","17141960800","Census Tract 9608, Ogle County, Illinois","B08014_002",25,24
"2491","17141960900","Census Tract 9609, Ogle County, Illinois","B08014_002",23,36
"2492","17141961000","Census Tract 9610, Ogle County, Illinois","B08014_002",53,42
"2493","17141961100","Census Tract 9611, Ogle County, Illinois","B08014_002",61,87
"2494","17141961200","Census Tract 9612, Ogle County, Illinois","B08014_002",107,84
"2495","17141961300","Census Tract 9613, Ogle County, Illinois","B08014_002",11,17
"2496","17141961400","Census Tract 9614, Ogle County, Illinois","B08014_002",45,34
"2497","17141961500","Census Tract 9615, Ogle County, Illinois","B08014_002",19,18
"2498","17141961600","Census Tract 9616, Ogle County, Illinois","B08014_002",16,19
"2499","17141961700","Census Tract 9617, Ogle County, Illinois","B08014_002",68,57
"2500","17143000100","Census Tract 1, Peoria County, Illinois","B08014_002",62,46
"2501","17143000200","Census Tract 2, Peoria County, Illinois","B08014_002",64,46
"2502","17143000300","Census Tract 3, Peoria County, Illinois","B08014_002",59,50
"2503","17143000500","Census Tract 5, Peoria County, Illinois","B08014_002",104,78
"2504","17143000600","Census Tract 6, Peoria County, Illinois","B08014_002",121,85
"2505","17143000900","Census Tract 9, Peoria County, Illinois","B08014_002",77,50
"2506","17143001200","Census Tract 12, Peoria County, Illinois","B08014_002",109,43
"2507","17143001300","Census Tract 13, Peoria County, Illinois","B08014_002",123,97
"2508","17143001500","Census Tract 15, Peoria County, Illinois","B08014_002",178,101
"2509","17143001600","Census Tract 16, Peoria County, Illinois","B08014_002",231,157
"2510","17143001800","Census Tract 18, Peoria County, Illinois","B08014_002",119,72
"2511","17143001900","Census Tract 19, Peoria County, Illinois","B08014_002",60,58
"2512","17143002000","Census Tract 20, Peoria County, Illinois","B08014_002",0,11
"2513","17143002100","Census Tract 21, Peoria County, Illinois","B08014_002",222,152
"2514","17143002200","Census Tract 22, Peoria County, Illinois","B08014_002",118,94
"2515","17143002300","Census Tract 23, Peoria County, Illinois","B08014_002",56,64
"2516","17143002400","Census Tract 24, Peoria County, Illinois","B08014_002",54,82
"2517","17143002500","Census Tract 25, Peoria County, Illinois","B08014_002",79,73
"2518","17143002600","Census Tract 26, Peoria County, Illinois","B08014_002",37,30
"2519","17143002701","Census Tract 27.01, Peoria County, Illinois","B08014_002",52,53
"2520","17143002702","Census Tract 27.02, Peoria County, Illinois","B08014_002",55,37
"2521","17143002800","Census Tract 28, Peoria County, Illinois","B08014_002",77,57
"2522","17143002900","Census Tract 29, Peoria County, Illinois","B08014_002",49,49
"2523","17143003000","Census Tract 30, Peoria County, Illinois","B08014_002",0,15
"2524","17143003101","Census Tract 31.01, Peoria County, Illinois","B08014_002",39,57
"2525","17143003102","Census Tract 31.02, Peoria County, Illinois","B08014_002",30,43
"2526","17143003200","Census Tract 32, Peoria County, Illinois","B08014_002",176,124
"2527","17143003300","Census Tract 33, Peoria County, Illinois","B08014_002",0,11
"2528","17143003401","Census Tract 34.01, Peoria County, Illinois","B08014_002",24,37
"2529","17143003402","Census Tract 34.02, Peoria County, Illinois","B08014_002",0,11
"2530","17143003601","Census Tract 36.01, Peoria County, Illinois","B08014_002",31,38
"2531","17143003602","Census Tract 36.02, Peoria County, Illinois","B08014_002",51,63
"2532","17143003700","Census Tract 37, Peoria County, Illinois","B08014_002",53,52
"2533","17143003800","Census Tract 38, Peoria County, Illinois","B08014_002",0,11
"2534","17143003900","Census Tract 39, Peoria County, Illinois","B08014_002",18,14
"2535","17143004000","Census Tract 40, Peoria County, Illinois","B08014_002",0,11
"2536","17143004101","Census Tract 41.01, Peoria County, Illinois","B08014_002",32,50
"2537","17143004102","Census Tract 41.02, Peoria County, Illinois","B08014_002",30,27
"2538","17143004200","Census Tract 42, Peoria County, Illinois","B08014_002",27,32
"2539","17143004300","Census Tract 43, Peoria County, Illinois","B08014_002",8,11
"2540","17143004400","Census Tract 44, Peoria County, Illinois","B08014_002",120,103
"2541","17143004500","Census Tract 45, Peoria County, Illinois","B08014_002",47,52
"2542","17143004600","Census Tract 46, Peoria County, Illinois","B08014_002",74,69
"2543","17143004801","Census Tract 48.01, Peoria County, Illinois","B08014_002",36,38
"2544","17143004802","Census Tract 48.02, Peoria County, Illinois","B08014_002",90,64
"2545","17143004901","Census Tract 49.01, Peoria County, Illinois","B08014_002",32,25
"2546","17143004902","Census Tract 49.02, Peoria County, Illinois","B08014_002",5,8
"2547","17143005000","Census Tract 50, Peoria County, Illinois","B08014_002",60,46
"2548","17145030100","Census Tract 301, Perry County, Illinois","B08014_002",4,6
"2549","17145030200","Census Tract 302, Perry County, Illinois","B08014_002",132,107
"2550","17145030300","Census Tract 303, Perry County, Illinois","B08014_002",6,7
"2551","17145030400","Census Tract 304, Perry County, Illinois","B08014_002",44,36
"2552","17145030500","Census Tract 305, Perry County, Illinois","B08014_002",0,11
"2553","17145030600","Census Tract 306, Perry County, Illinois","B08014_002",27,25
"2554","17147954500","Census Tract 9545, Piatt County, Illinois","B08014_002",9,8
"2555","17147954600","Census Tract 9546, Piatt County, Illinois","B08014_002",0,15
"2556","17147954700","Census Tract 9547, Piatt County, Illinois","B08014_002",17,14
"2557","17147954800","Census Tract 9548, Piatt County, Illinois","B08014_002",13,17
"2558","17149952400","Census Tract 9524, Pike County, Illinois","B08014_002",24,22
"2559","17149952500","Census Tract 9525, Pike County, Illinois","B08014_002",22,13
"2560","17149952600","Census Tract 9526, Pike County, Illinois","B08014_002",47,51
"2561","17149952700","Census Tract 9527, Pike County, Illinois","B08014_002",92,56
"2562","17149952800","Census Tract 9528, Pike County, Illinois","B08014_002",23,22
"2563","17151971200","Census Tract 9712, Pope County, Illinois","B08014_002",0,11
"2564","17151971300","Census Tract 9713, Pope County, Illinois","B08014_002",8,11
"2565","17153971000","Census Tract 9710, Pulaski County, Illinois","B08014_002",84,54
"2566","17153971100","Census Tract 9711, Pulaski County, Illinois","B08014_002",82,44
"2567","17155954500","Census Tract 9545, Putnam County, Illinois","B08014_002",11,10
"2568","17155954600","Census Tract 9546, Putnam County, Illinois","B08014_002",28,34
"2569","17157950500","Census Tract 9505, Randolph County, Illinois","B08014_002",5,6
"2570","17157950600","Census Tract 9506, Randolph County, Illinois","B08014_002",14,21
"2571","17157950700","Census Tract 9507, Randolph County, Illinois","B08014_002",3,4
"2572","17157950800","Census Tract 9508, Randolph County, Illinois","B08014_002",93,104
"2573","17157950900","Census Tract 9509, Randolph County, Illinois","B08014_002",20,14
"2574","17157951000","Census Tract 9510, Randolph County, Illinois","B08014_002",11,15
"2575","17157951100","Census Tract 9511, Randolph County, Illinois","B08014_002",34,22
"2576","17157951200","Census Tract 9512, Randolph County, Illinois","B08014_002",10,16
"2577","17157951300","Census Tract 9513, Randolph County, Illinois","B08014_002",95,95
"2578","17159977900","Census Tract 9779, Richland County, Illinois","B08014_002",2,3
"2579","17159978000","Census Tract 9780, Richland County, Illinois","B08014_002",30,29
"2580","17159978100","Census Tract 9781, Richland County, Illinois","B08014_002",29,34
"2581","17159978200","Census Tract 9782, Richland County, Illinois","B08014_002",36,37
"2582","17159978300","Census Tract 9783, Richland County, Illinois","B08014_002",5,6
"2583","17161020100","Census Tract 201, Rock Island County, Illinois","B08014_002",29,19
"2584","17161020200","Census Tract 202, Rock Island County, Illinois","B08014_002",39,40
"2585","17161020300","Census Tract 203, Rock Island County, Illinois","B08014_002",70,66
"2586","17161020400","Census Tract 204, Rock Island County, Illinois","B08014_002",50,52
"2587","17161020600","Census Tract 206, Rock Island County, Illinois","B08014_002",92,66
"2588","17161020700","Census Tract 207, Rock Island County, Illinois","B08014_002",63,48
"2589","17161020800","Census Tract 208, Rock Island County, Illinois","B08014_002",89,72
"2590","17161020900","Census Tract 209, Rock Island County, Illinois","B08014_002",14,27
"2591","17161021000","Census Tract 210, Rock Island County, Illinois","B08014_002",27,25
"2592","17161021100","Census Tract 211, Rock Island County, Illinois","B08014_002",27,32
"2593","17161021200","Census Tract 212, Rock Island County, Illinois","B08014_002",84,84
"2594","17161021300","Census Tract 213, Rock Island County, Illinois","B08014_002",108,89
"2595","17161021400","Census Tract 214, Rock Island County, Illinois","B08014_002",29,31
"2596","17161021500","Census Tract 215, Rock Island County, Illinois","B08014_002",17,26
"2597","17161021600","Census Tract 216, Rock Island County, Illinois","B08014_002",34,36
"2598","17161021700","Census Tract 217, Rock Island County, Illinois","B08014_002",59,49
"2599","17161021800","Census Tract 218, Rock Island County, Illinois","B08014_002",83,111
"2600","17161021900","Census Tract 219, Rock Island County, Illinois","B08014_002",20,24
"2601","17161022000","Census Tract 220, Rock Island County, Illinois","B08014_002",20,22
"2602","17161022100","Census Tract 221, Rock Island County, Illinois","B08014_002",11,16
"2603","17161022200","Census Tract 222, Rock Island County, Illinois","B08014_002",0,11
"2604","17161022300","Census Tract 223, Rock Island County, Illinois","B08014_002",94,63
"2605","17161022600","Census Tract 226, Rock Island County, Illinois","B08014_002",34,28
"2606","17161022800","Census Tract 228, Rock Island County, Illinois","B08014_002",31,48
"2607","17161022900","Census Tract 229, Rock Island County, Illinois","B08014_002",7,13
"2608","17161023000","Census Tract 230, Rock Island County, Illinois","B08014_002",33,36
"2609","17161023100","Census Tract 231, Rock Island County, Illinois","B08014_002",0,11
"2610","17161023200","Census Tract 232, Rock Island County, Illinois","B08014_002",39,44
"2611","17161023300","Census Tract 233, Rock Island County, Illinois","B08014_002",0,11
"2612","17161023500","Census Tract 235, Rock Island County, Illinois","B08014_002",52,45
"2613","17161023600","Census Tract 236, Rock Island County, Illinois","B08014_002",83,48
"2614","17161023700","Census Tract 237, Rock Island County, Illinois","B08014_002",25,26
"2615","17161024000","Census Tract 240, Rock Island County, Illinois","B08014_002",40,46
"2616","17161024101","Census Tract 241.01, Rock Island County, Illinois","B08014_002",13,18
"2617","17161024102","Census Tract 241.02, Rock Island County, Illinois","B08014_002",27,33
"2618","17161024103","Census Tract 241.03, Rock Island County, Illinois","B08014_002",7,11
"2619","17161024200","Census Tract 242, Rock Island County, Illinois","B08014_002",50,59
"2620","17161024300","Census Tract 243, Rock Island County, Illinois","B08014_002",36,30
"2621","17161024400","Census Tract 244, Rock Island County, Illinois","B08014_002",104,65
"2622","17161024500","Census Tract 245, Rock Island County, Illinois","B08014_002",74,36
"2623","17163500400","Census Tract 5004, St. Clair County, Illinois","B08014_002",71,53
"2624","17163500500","Census Tract 5005, St. Clair County, Illinois","B08014_002",182,92
"2625","17163500900","Census Tract 5009, St. Clair County, Illinois","B08014_002",316,131
"2626","17163501100","Census Tract 5011, St. Clair County, Illinois","B08014_002",92,78
"2627","17163501200","Census Tract 5012, St. Clair County, Illinois","B08014_002",101,76
"2628","17163501300","Census Tract 5013, St. Clair County, Illinois","B08014_002",150,138
"2629","17163501400","Census Tract 5014, St. Clair County, Illinois","B08014_002",36,42
"2630","17163501501","Census Tract 5015.01, St. Clair County, Illinois","B08014_002",5,8
"2631","17163501502","Census Tract 5015.02, St. Clair County, Illinois","B08014_002",45,47
"2632","17163501602","Census Tract 5016.02, St. Clair County, Illinois","B08014_002",18,20
"2633","17163501603","Census Tract 5016.03, St. Clair County, Illinois","B08014_002",211,154
"2634","17163501604","Census Tract 5016.04, St. Clair County, Illinois","B08014_002",178,165
"2635","17163501605","Census Tract 5016.05, St. Clair County, Illinois","B08014_002",0,11
"2636","17163501700","Census Tract 5017, St. Clair County, Illinois","B08014_002",7,11
"2637","17163501800","Census Tract 5018, St. Clair County, Illinois","B08014_002",139,117
"2638","17163501900","Census Tract 5019, St. Clair County, Illinois","B08014_002",103,57
"2639","17163502100","Census Tract 5021, St. Clair County, Illinois","B08014_002",54,48
"2640","17163502200","Census Tract 5022, St. Clair County, Illinois","B08014_002",26,30
"2641","17163502300","Census Tract 5023, St. Clair County, Illinois","B08014_002",59,122
"2642","17163502401","Census Tract 5024.01, St. Clair County, Illinois","B08014_002",90,62
"2643","17163502404","Census Tract 5024.04, St. Clair County, Illinois","B08014_002",0,11
"2644","17163502500","Census Tract 5025, St. Clair County, Illinois","B08014_002",51,27
"2645","17163502602","Census Tract 5026.02, St. Clair County, Illinois","B08014_002",176,141
"2646","17163502603","Census Tract 5026.03, St. Clair County, Illinois","B08014_002",5,9
"2647","17163502700","Census Tract 5027, St. Clair County, Illinois","B08014_002",0,11
"2648","17163502800","Census Tract 5028, St. Clair County, Illinois","B08014_002",100,97
"2649","17163502900","Census Tract 5029, St. Clair County, Illinois","B08014_002",24,26
"2650","17163503100","Census Tract 5031, St. Clair County, Illinois","B08014_002",90,70
"2651","17163503202","Census Tract 5032.02, St. Clair County, Illinois","B08014_002",37,39
"2652","17163503203","Census Tract 5032.03, St. Clair County, Illinois","B08014_002",40,49
"2653","17163503211","Census Tract 5032.11, St. Clair County, Illinois","B08014_002",8,12
"2654","17163503301","Census Tract 5033.01, St. Clair County, Illinois","B08014_002",45,51
"2655","17163503304","Census Tract 5033.04, St. Clair County, Illinois","B08014_002",0,15
"2656","17163503322","Census Tract 5033.22, St. Clair County, Illinois","B08014_002",68,58
"2657","17163503323","Census Tract 5033.23, St. Clair County, Illinois","B08014_002",29,53
"2658","17163503324","Census Tract 5033.24, St. Clair County, Illinois","B08014_002",158,134
"2659","17163503332","Census Tract 5033.32, St. Clair County, Illinois","B08014_002",133,101
"2660","17163503334","Census Tract 5033.34, St. Clair County, Illinois","B08014_002",127,121
"2661","17163503402","Census Tract 5034.02, St. Clair County, Illinois","B08014_002",50,46
"2662","17163503404","Census Tract 5034.04, St. Clair County, Illinois","B08014_002",13,21
"2663","17163503411","Census Tract 5034.11, St. Clair County, Illinois","B08014_002",50,47
"2664","17163503412","Census Tract 5034.12, St. Clair County, Illinois","B08014_002",13,40
"2665","17163503413","Census Tract 5034.13, St. Clair County, Illinois","B08014_002",83,106
"2666","17163503414","Census Tract 5034.14, St. Clair County, Illinois","B08014_002",12,19
"2667","17163503800","Census Tract 5038, St. Clair County, Illinois","B08014_002",0,11
"2668","17163503903","Census Tract 5039.03, St. Clair County, Illinois","B08014_002",13,15
"2669","17163503904","Census Tract 5039.04, St. Clair County, Illinois","B08014_002",59,78
"2670","17163503905","Census Tract 5039.05, St. Clair County, Illinois","B08014_002",42,27
"2671","17163503906","Census Tract 5039.06, St. Clair County, Illinois","B08014_002",0,15
"2672","17163504001","Census Tract 5040.01, St. Clair County, Illinois","B08014_002",22,29
"2673","17163504002","Census Tract 5040.02, St. Clair County, Illinois","B08014_002",42,35
"2674","17163504302","Census Tract 5043.02, St. Clair County, Illinois","B08014_002",188,163
"2675","17163504303","Census Tract 5043.03, St. Clair County, Illinois","B08014_002",146,169
"2676","17163504351","Census Tract 5043.51, St. Clair County, Illinois","B08014_002",34,50
"2677","17163504352","Census Tract 5043.52, St. Clair County, Illinois","B08014_002",22,21
"2678","17163504353","Census Tract 5043.53, St. Clair County, Illinois","B08014_002",8,13
"2679","17163504354","Census Tract 5043.54, St. Clair County, Illinois","B08014_002",216,136
"2680","17163504355","Census Tract 5043.55, St. Clair County, Illinois","B08014_002",0,15
"2681","17163504500","Census Tract 5045, St. Clair County, Illinois","B08014_002",316,167
"2682","17163504600","Census Tract 5046, St. Clair County, Illinois","B08014_002",145,69
"2683","17165955100","Census Tract 9551, Saline County, Illinois","B08014_002",13,20
"2684","17165955500","Census Tract 9555, Saline County, Illinois","B08014_002",27,25
"2685","17165955600","Census Tract 9556, Saline County, Illinois","B08014_002",9,14
"2686","17165955700","Census Tract 9557, Saline County, Illinois","B08014_002",13,17
"2687","17165955800","Census Tract 9558, Saline County, Illinois","B08014_002",53,44
"2688","17165955900","Census Tract 9559, Saline County, Illinois","B08014_002",33,33
"2689","17165956000","Census Tract 9560, Saline County, Illinois","B08014_002",6,11
"2690","17165956100","Census Tract 9561, Saline County, Illinois","B08014_002",19,17
"2691","17165956200","Census Tract 9562, Saline County, Illinois","B08014_002",51,60
"2692","17167000100","Census Tract 1, Sangamon County, Illinois","B08014_002",121,158
"2693","17167000201","Census Tract 2.01, Sangamon County, Illinois","B08014_002",10,15
"2694","17167000202","Census Tract 2.02, Sangamon County, Illinois","B08014_002",81,52
"2695","17167000300","Census Tract 3, Sangamon County, Illinois","B08014_002",90,67
"2696","17167000400","Census Tract 4, Sangamon County, Illinois","B08014_002",60,95
"2697","17167000501","Census Tract 5.01, Sangamon County, Illinois","B08014_002",0,11
"2698","17167000503","Census Tract 5.03, Sangamon County, Illinois","B08014_002",59,53
"2699","17167000504","Census Tract 5.04, Sangamon County, Illinois","B08014_002",19,29
"2700","17167000600","Census Tract 6, Sangamon County, Illinois","B08014_002",73,78
"2701","17167000700","Census Tract 7, Sangamon County, Illinois","B08014_002",49,35
"2702","17167000800","Census Tract 8, Sangamon County, Illinois","B08014_002",98,63
"2703","17167000900","Census Tract 9, Sangamon County, Illinois","B08014_002",144,81
"2704","17167001001","Census Tract 10.01, Sangamon County, Illinois","B08014_002",56,52
"2705","17167001003","Census Tract 10.03, Sangamon County, Illinois","B08014_002",12,20
"2706","17167001004","Census Tract 10.04, Sangamon County, Illinois","B08014_002",15,25
"2707","17167001100","Census Tract 11, Sangamon County, Illinois","B08014_002",0,11
"2708","17167001200","Census Tract 12, Sangamon County, Illinois","B08014_002",24,27
"2709","17167001300","Census Tract 13, Sangamon County, Illinois","B08014_002",75,60
"2710","17167001400","Census Tract 14, Sangamon County, Illinois","B08014_002",89,48
"2711","17167001500","Census Tract 15, Sangamon County, Illinois","B08014_002",12,17
"2712","17167001600","Census Tract 16, Sangamon County, Illinois","B08014_002",186,109
"2713","17167001700","Census Tract 17, Sangamon County, Illinois","B08014_002",33,26
"2714","17167001800","Census Tract 18, Sangamon County, Illinois","B08014_002",87,63
"2715","17167001900","Census Tract 19, Sangamon County, Illinois","B08014_002",199,117
"2716","17167002000","Census Tract 20, Sangamon County, Illinois","B08014_002",0,15
"2717","17167002100","Census Tract 21, Sangamon County, Illinois","B08014_002",38,37
"2718","17167002200","Census Tract 22, Sangamon County, Illinois","B08014_002",8,14
"2719","17167002300","Census Tract 23, Sangamon County, Illinois","B08014_002",67,41
"2720","17167002400","Census Tract 24, Sangamon County, Illinois","B08014_002",14,19
"2721","17167002500","Census Tract 25, Sangamon County, Illinois","B08014_002",94,92
"2722","17167002600","Census Tract 26, Sangamon County, Illinois","B08014_002",11,17
"2723","17167002700","Census Tract 27, Sangamon County, Illinois","B08014_002",30,22
"2724","17167002801","Census Tract 28.01, Sangamon County, Illinois","B08014_002",44,43
"2725","17167002802","Census Tract 28.02, Sangamon County, Illinois","B08014_002",85,56
"2726","17167002900","Census Tract 29, Sangamon County, Illinois","B08014_002",18,29
"2727","17167003000","Census Tract 30, Sangamon County, Illinois","B08014_002",0,15
"2728","17167003100","Census Tract 31, Sangamon County, Illinois","B08014_002",64,64
"2729","17167003201","Census Tract 32.01, Sangamon County, Illinois","B08014_002",21,32
"2730","17167003202","Census Tract 32.02, Sangamon County, Illinois","B08014_002",54,59
"2731","17167003203","Census Tract 32.03, Sangamon County, Illinois","B08014_002",26,43
"2732","17167003300","Census Tract 33, Sangamon County, Illinois","B08014_002",31,25
"2733","17167003400","Census Tract 34, Sangamon County, Illinois","B08014_002",8,15
"2734","17167003500","Census Tract 35, Sangamon County, Illinois","B08014_002",15,14
"2735","17167003601","Census Tract 36.01, Sangamon County, Illinois","B08014_002",0,11
"2736","17167003602","Census Tract 36.02, Sangamon County, Illinois","B08014_002",10,15
"2737","17167003603","Census Tract 36.03, Sangamon County, Illinois","B08014_002",14,20
"2738","17167003604","Census Tract 36.04, Sangamon County, Illinois","B08014_002",26,32
"2739","17167003700","Census Tract 37, Sangamon County, Illinois","B08014_002",4,9
"2740","17167003801","Census Tract 38.01, Sangamon County, Illinois","B08014_002",61,90
"2741","17167003802","Census Tract 38.02, Sangamon County, Illinois","B08014_002",22,21
"2742","17167003901","Census Tract 39.01, Sangamon County, Illinois","B08014_002",0,15
"2743","17167003902","Census Tract 39.02, Sangamon County, Illinois","B08014_002",0,11
"2744","17167004000","Census Tract 40, Sangamon County, Illinois","B08014_002",30,32
"2745","17169970100","Census Tract 9701, Schuyler County, Illinois","B08014_002",15,21
"2746","17169970200","Census Tract 9702, Schuyler County, Illinois","B08014_002",50,41
"2747","17169970300","Census Tract 9703, Schuyler County, Illinois","B08014_002",2,3
"2748","17171970600","Census Tract 9706, Scott County, Illinois","B08014_002",2,3
"2749","17171970700","Census Tract 9707, Scott County, Illinois","B08014_002",63,48
"2750","17173959100","Census Tract 9591, Shelby County, Illinois","B08014_002",34,30
"2751","17173959200","Census Tract 9592, Shelby County, Illinois","B08014_002",2,4
"2752","17173959300","Census Tract 9593, Shelby County, Illinois","B08014_002",76,58
"2753","17173959400","Census Tract 9594, Shelby County, Illinois","B08014_002",20,28
"2754","17173959500","Census Tract 9595, Shelby County, Illinois","B08014_002",5,9
"2755","17173959600","Census Tract 9596, Shelby County, Illinois","B08014_002",0,11
"2756","17175951400","Census Tract 9514, Stark County, Illinois","B08014_002",14,14
"2757","17175951500","Census Tract 9515, Stark County, Illinois","B08014_002",35,41
"2758","17177000100","Census Tract 1, Stephenson County, Illinois","B08014_002",19,18
"2759","17177000200","Census Tract 2, Stephenson County, Illinois","B08014_002",14,18
"2760","17177000300","Census Tract 3, Stephenson County, Illinois","B08014_002",10,13
"2761","17177000400","Census Tract 4, Stephenson County, Illinois","B08014_002",12,11
"2762","17177000500","Census Tract 5, Stephenson County, Illinois","B08014_002",2,3
"2763","17177000600","Census Tract 6, Stephenson County, Illinois","B08014_002",12,18
"2764","17177000700","Census Tract 7, Stephenson County, Illinois","B08014_002",61,44
"2765","17177000800","Census Tract 8, Stephenson County, Illinois","B08014_002",301,174
"2766","17177000900","Census Tract 9, Stephenson County, Illinois","B08014_002",27,35
"2767","17177001000","Census Tract 10, Stephenson County, Illinois","B08014_002",0,11
"2768","17177001100","Census Tract 11, Stephenson County, Illinois","B08014_002",13,21
"2769","17177001200","Census Tract 12, Stephenson County, Illinois","B08014_002",117,73
"2770","17177001300","Census Tract 13, Stephenson County, Illinois","B08014_002",123,71
"2771","17179020100","Census Tract 201, Tazewell County, Illinois","B08014_002",30,33
"2772","17179020301","Census Tract 203.01, Tazewell County, Illinois","B08014_002",33,39
"2773","17179020302","Census Tract 203.02, Tazewell County, Illinois","B08014_002",267,164
"2774","17179020400","Census Tract 204, Tazewell County, Illinois","B08014_002",63,66
"2775","17179020500","Census Tract 205, Tazewell County, Illinois","B08014_002",2,3
"2776","17179020600","Census Tract 206, Tazewell County, Illinois","B08014_002",3,5
"2777","17179020700","Census Tract 207, Tazewell County, Illinois","B08014_002",0,11
"2778","17179020800","Census Tract 208, Tazewell County, Illinois","B08014_002",21,25
"2779","17179020900","Census Tract 209, Tazewell County, Illinois","B08014_002",19,23
